Date,Close,High,Low,Open,Volume,Month_Change,Month_Volatile,Yearly_Change,Symbol
,20MICRONS.NS,20MICRONS.NS,20MICRONS.NS,20MICRONS.NS,20MICRONS.NS,,,,
2024-05-01,98.14,135.05,97.79,132.46,642070,-25.91,38.1,39.33,AAATECH.NS
2024-06-01,110.25,121.25,93.21,102.32,338368,7.75,30.08,47.08,AAATECH.NS
2024-07-01,116.28,116.28,99.63,108.6,715184,7.07,16.71,54.15,AAATECH.NS
2024-08-01,117.0,129.47,105.61,119.56,1677604,-2.14,22.59,52.01,AAATECH.NS
2024-09-01,130.9,160.26,115.19,115.58,3381662,13.25,39.13,65.27,AAATECH.NS
2024-10-01,120.74,138.0,110.0,134.0,830607,-9.9,25.45,55.37,AAATECH.NS
2024-11-01,115.97,129.4,102.17,119.15,684486,-2.67,26.65,52.7,AAATECH.NS
2024-12-01,104.3,120.0,104.0,115.51,338974,-9.7,15.38,43.0,AAATECH.NS
2024-06-01,408.75,432.45,315.0,352.0,39520914,16.12,37.29,16.12,AADHARHFC.NS
2024-07-01,446.45,486.95,406.2,408.55,30840775,9.28,19.88,25.4,AADHARHFC.NS
2024-08-01,384.45,453.85,376.1,447.9,15749603,-14.17,20.67,11.23,AADHARHFC.NS
2024-09-01,469.25,516.8,384.45,385.05,34251112,21.87,34.43,33.1,AADHARHFC.NS
2024-10-01,439.5,479.9,408.0,479.9,18747707,-8.42,17.62,24.68,AADHARHFC.NS
2024-11-01,432.75,477.5,393.1,446.35,18627775,-3.05,21.47,21.63,AADHARHFC.NS
2024-12-01,423.0,449.95,417.7,431.1,10371505,-1.88,7.72,19.76,AADHARHFC.NS
2024-01-01,9.25,12.05,9.0,11.5,3491791,-19.57,33.89,-19.57,AAKASH.NS
2024-02-01,9.85,12.7,9.4,9.4,5990721,4.79,35.11,-14.78,AAKASH.NS
2024-03-01,9.15,10.6,8.25,10.0,3531181,-8.5,28.48,-23.28,AAKASH.NS
2024-04-01,11.1,12.6,8.3,9.15,11943567,21.31,51.81,-1.97,AAKASH.NS
2024-05-01,11.3,13.1,10.1,11.1,9248762,1.8,29.7,-0.16,AAKASH.NS
2024-06-01,12.88,13.1,10.52,11.55,13653376,11.52,24.52,11.35,AAKASH.NS
2024-07-01,14.31,17.15,12.9,14.16,20742603,1.06,32.95,12.41,AAKASH.NS
2024-08-01,12.89,14.42,12.03,14.4,4768197,-10.49,19.87,1.92,AAKASH.NS
2024-09-01,11.82,13.25,11.46,13.19,3364533,-10.39,15.62,-8.46,AAKASH.NS
2024-10-01,11.66,12.59,10.47,11.69,3640008,-0.26,20.25,-8.72,AAKASH.NS
2024-11-01,10.92,12.2,10.24,11.98,3400167,-8.85,19.14,-17.57,AAKASH.NS
2024-12-01,10.4,11.49,10.22,10.92,3504871,-4.76,12.43,-22.33,AAKASH.NS
2024-01-01,53.0,68.0,49.6,53.0,5171216,0.0,37.1,0.0,AAREYDRUGS.NS
2024-02-01,45.5,53.85,44.5,53.7,763433,-15.27,21.01,-15.27,AAREYDRUGS.NS
2024-03-01,43.65,47.5,37.35,46.9,623950,-6.93,27.18,-22.2,AAREYDRUGS.NS
2024-04-01,52.3,55.9,44.05,45.8,851275,14.19,26.9,-8.01,AAREYDRUGS.NS
2024-05-01,45.85,56.2,45.7,52.3,681338,-12.33,22.98,-20.34,AAREYDRUGS.NS
2024-06-01,46.97,49.23,42.25,47.75,480992,-1.63,16.52,-21.97,AAREYDRUGS.NS
2024-07-01,50.33,55.88,46.66,48.34,1321421,4.12,19.76,-17.86,AAREYDRUGS.NS
2024-08-01,69.38,72.85,47.15,51.25,6048968,35.38,54.51,17.52,AAREYDRUGS.NS
2024-09-01,70.88,74.8,65.37,70.6,1993373,0.4,14.43,17.92,AAREYDRUGS.NS
2024-10-01,61.64,71.9,56.3,70.88,660709,-13.04,27.71,4.88,AAREYDRUGS.NS
2024-11-01,59.74,66.98,53.01,61.8,441602,-3.33,26.35,1.55,AAREYDRUGS.NS
2024-12-01,58.96,65.5,56.84,59.05,220195,-0.15,15.24,1.39,AAREYDRUGS.NS
2024-01-01,277.22,292.91,270.94,281.95,267550,-1.68,8.11,-1.68,AARON.NS
2024-02-01,250.67,278.72,241.6,275.08,233789,-8.87,15.36,-10.55,AARON.NS
2024-03-01,259.79,311.0,248.13,253.66,746219,2.42,25.34,-8.13,AARON.NS
2024-04-01,263.12,270.0,249.32,263.97,124351,-0.32,8.29,-8.46,AARON.NS
2024-05-01,265.51,298.89,241.2,263.12,216072,0.91,23.92,-7.55,AARON.NS
2024-06-01,258.49,283.65,247.13,270.84,170331,-4.56,14.78,-12.11,AARON.NS
2024-07-01,283.55,313.34,252.96,259.04,738003,9.46,23.87,-2.65,AARON.NS
2024-08-01,270.2,292.91,264.02,292.91,256785,-7.75,10.94,-10.4,AARON.NS
2024-09-01,264.22,289.92,255.1,268.25,340847,-1.5,13.65,-11.9,AARON.NS
2024-10-01,269.4,297.0,251.05,265.2,328251,1.58,18.3,-10.32,AARON.NS
2024-11-01,325.6,350.0,256.55,266.15,859531,22.34,36.43,12.02,AARON.NS
2024-12-01,346.05,380.0,313.45,325.6,452152,6.28,21.23,18.3,AARON.NS
2024-01-01,47.44,51.16,44.61,45.18,1575588,5.0,14.68,5.0,AARTECH.NS
2024-02-01,51.89,63.48,43.78,48.15,8510613,7.77,45.0,12.77,AARTECH.NS
2024-03-01,51.21,58.45,48.17,52.47,2780136,-2.4,21.34,10.37,AARTECH.NS
2024-04-01,80.04,80.06,51.54,52.55,5300940,52.31,55.34,62.68,AARTECH.NS
2024-05-01,65.44,87.04,65.44,80.04,553368,-18.24,33.01,44.44,AARTECH.NS
2024-06-01,67.51,78.4,59.21,64.15,446517,5.24,32.41,49.68,AARTECH.NS
2024-07-01,74.87,75.74,61.42,66.16,940665,13.17,23.31,62.84,AARTECH.NS
2024-08-01,72.25,84.92,65.79,74.74,4394142,-3.33,29.08,59.51,AARTECH.NS
2024-09-01,75.13,82.72,69.26,73.73,5504682,1.9,19.43,61.41,AARTECH.NS
2024-10-01,61.61,77.0,59.66,75.05,4601335,-17.91,29.06,43.5,AARTECH.NS
2024-11-01,80.98,82.89,58.1,63.0,4369744,28.54,42.67,72.04,AARTECH.NS
2024-12-01,82.2,87.4,73.11,82.0,5116081,0.24,19.55,72.29,AARTECH.NS
2024-01-01,525.64,543.95,487.06,491.05,8626746,7.04,11.68,7.04,AARTIDRUGS.NS
2024-02-01,496.64,566.91,494.05,528.98,5108640,-6.11,14.75,0.93,AARTIDRUGS.NS
2024-03-01,434.3,511.9,431.05,498.2,3650934,-12.83,18.76,-11.9,AARTIDRUGS.NS
2024-04-01,504.55,519.15,436.5,436.5,3748328,15.59,18.93,3.69,AARTIDRUGS.NS
2024-05-01,476.9,508.95,456.0,504.55,3669098,-5.48,11.61,-1.79,AARTIDRUGS.NS
2024-06-01,504.55,538.95,451.05,488.8,3021640,3.22,19.49,1.44,AARTIDRUGS.NS
2024-07-01,510.3,563.2,500.0,505.0,4526224,1.05,12.64,2.49,AARTIDRUGS.NS
2024-08-01,582.8,635.0,492.05,509.4,14268070,14.41,29.05,16.89,AARTIDRUGS.NS
2024-09-01,513.2,591.0,505.05,585.0,4369743,-12.27,17.02,4.62,AARTIDRUGS.NS
2024-10-01,484.15,529.0,466.1,513.0,2865036,-5.62,13.49,-1.0,AARTIDRUGS.NS
2024-11-01,460.8,502.0,439.3,484.15,2289041,-4.82,14.27,-5.83,AARTIDRUGS.NS
2024-12-01,425.15,469.85,424.35,464.95,1793202,-8.56,10.72,-14.39,AARTIDRUGS.NS
2024-01-01,658.15,690.75,579.31,652.75,55609912,0.83,19.24,0.83,AARTIIND.NS
2024-02-01,655.0,710.97,622.1,658.15,42384141,-0.48,14.29,0.35,AARTIIND.NS
2024-03-01,664.59,677.37,605.67,664.04,17325813,0.08,11.84,0.43,AARTIIND.NS
2024-04-01,740.68,768.14,665.19,666.03,30098907,11.21,15.48,11.64,AARTIIND.NS
2024-05-01,610.76,753.91,603.18,740.68,36371851,-17.54,24.99,-5.9,AARTIIND.NS
2024-06-01,685.26,717.76,562.19,637.08,28089199,7.56,27.67,1.66,AARTIIND.NS
2024-07-01,747.77,752.91,629.09,684.51,21854234,9.24,19.68,10.9,AARTIIND.NS
2024-08-01,627.05,765.5,593.05,755.95,65950772,-17.05,29.08,-6.15,AARTIIND.NS
2024-09-01,582.95,636.0,559.0,627.05,37341661,-7.03,13.77,-13.18,AARTIIND.NS
2024-10-01,510.9,592.8,480.4,581.05,27728519,-12.07,23.4,-25.25,AARTIIND.NS
2024-11-01,448.3,529.5,422.6,512.6,57708547,-12.54,25.3,-37.8,AARTIIND.NS
2024-12-01,405.0,456.5,402.1,448.0,21671243,-9.6,13.53,-47.4,AARTIIND.NS
2024-01-01,530.24,556.94,482.9,505.62,5283477,4.87,15.33,4.87,AARTIPHARM.NS
2024-02-01,485.73,563.85,474.39,532.08,4250341,-8.71,18.86,-3.84,AARTIPHARM.NS
2024-03-01,434.24,499.84,398.9,491.0,4744241,-11.56,25.3,-15.4,AARTIPHARM.NS
2024-04-01,512.27,541.62,429.3,461.25,4151249,11.06,26.16,-4.34,AARTIPHARM.NS
2024-05-01,561.09,637.71,487.06,512.27,16760098,9.53,30.93,5.19,AARTIPHARM.NS
2024-06-01,610.11,651.94,496.24,569.07,3870554,7.21,31.38,12.4,AARTIPHARM.NS
2024-07-01,631.37,661.72,550.15,611.01,4123678,3.33,20.28,15.73,AARTIPHARM.NS
2024-08-01,688.55,721.7,558.5,630.0,8196313,9.29,29.22,25.03,AARTIPHARM.NS
2024-09-01,636.7,715.5,605.0,686.1,4163674,-7.2,18.26,17.83,AARTIPHARM.NS
2024-10-01,639.55,647.5,579.05,637.0,3456927,0.4,11.82,18.23,AARTIPHARM.NS
2024-11-01,633.9,697.9,602.6,646.9,3362005,-2.01,15.81,16.22,AARTIPHARM.NS
2024-12-01,570.0,672.9,557.05,631.85,4115926,-9.79,20.8,6.43,AARTIPHARM.NS
2024-01-01,721.4,781.0,685.3,755.0,1893867,-4.45,13.96,-4.45,AARTISURF.NS
2024-02-01,670.9,745.9,660.2,717.2,956886,-6.46,12.98,-10.91,AARTISURF.NS
2024-03-01,552.65,685.4,548.15,670.1,767416,-17.53,25.04,-28.43,AARTISURF.NS
2024-04-01,708.45,783.5,560.0,560.0,3160701,26.51,39.91,-1.92,AARTISURF.NS
2024-05-01,662.7,715.0,650.0,708.45,639953,-6.46,10.0,-8.38,AARTISURF.NS
2024-06-01,674.55,739.2,632.6,670.0,624919,0.68,16.85,-7.7,AARTISURF.NS
2024-07-01,651.2,774.95,626.2,674.3,869197,-3.43,23.75,-11.13,AARTISURF.NS
2024-08-01,643.15,664.55,605.0,656.9,336826,-2.09,9.84,-13.22,AARTISURF.NS
2024-09-01,825.35,918.0,630.0,651.0,3116875,26.78,45.71,13.56,AARTISURF.NS
2024-10-01,738.25,861.0,678.0,817.1,331647,-9.65,26.99,3.91,AARTISURF.NS
2024-11-01,638.7,768.8,616.6,744.0,147577,-14.15,24.68,-10.24,AARTISURF.NS
2024-12-01,642.5,679.7,621.0,630.0,99288,1.98,9.45,-8.26,AARTISURF.NS
2024-01-01,30.25,32.9,27.2,28.0,3664913,8.04,20.96,8.04,AARVEEDEN.NS
2024-02-01,32.25,42.7,29.5,30.6,6715803,5.39,44.75,13.43,AARVEEDEN.NS
2024-03-01,23.85,35.3,23.0,33.0,1005856,-27.73,53.48,-14.3,AARVEEDEN.NS
2024-04-01,27.45,30.05,23.3,24.8,904189,10.69,28.97,-3.61,AARVEEDEN.NS
2024-05-01,23.8,27.75,23.35,27.45,950695,-13.3,18.84,-16.91,AARVEEDEN.NS
2024-06-01,27.75,30.2,21.65,23.85,1299919,16.35,39.49,-0.56,AARVEEDEN.NS
2024-07-01,40.46,41.75,27.52,27.52,4144600,47.02,51.71,46.46,AARVEEDEN.NS
2024-08-01,45.9,48.79,35.36,40.46,1908301,13.45,37.98,59.91,AARVEEDEN.NS
2024-09-01,47.0,51.49,43.12,45.0,915009,4.44,19.41,64.35,AARVEEDEN.NS
2024-10-01,50.09,50.5,41.25,47.9,539591,4.57,22.42,68.92,AARVEEDEN.NS
2024-11-01,76.96,76.96,52.0,52.5,381191,46.59,48.0,115.51,AARVEEDEN.NS
2024-12-01,103.48,103.48,78.49,78.49,368331,31.84,31.84,147.35,AARVEEDEN.NS
2024-01-01,147.86,170.36,141.85,157.56,855767,-6.16,20.1,-6.16,AARVI.NS
2024-02-01,132.4,151.45,129.99,147.86,389660,-10.46,16.51,-16.61,AARVI.NS
2024-03-01,117.38,138.46,114.38,133.73,304767,-12.23,21.05,-28.84,AARVI.NS
2024-04-01,150.27,181.44,117.43,117.82,2146225,27.54,54.51,-1.3,AARVI.NS
2024-05-01,135.5,151.16,132.3,150.27,401676,-9.83,14.26,-11.13,AARVI.NS
2024-06-01,138.47,142.69,111.23,136.49,411062,1.45,28.28,-9.67,AARVI.NS
2024-07-01,138.97,152.57,125.77,138.47,912836,0.36,21.31,-9.31,AARVI.NS
2024-08-01,144.41,165.0,132.62,141.0,858936,2.42,24.42,-6.9,AARVI.NS
2024-09-01,139.45,156.38,137.21,145.99,462661,-4.48,13.97,-11.37,AARVI.NS
2024-10-01,144.32,168.0,129.25,139.0,2267210,3.83,29.98,-7.55,AARVI.NS
2024-11-01,137.85,154.5,130.0,147.8,244014,-6.73,18.85,-14.28,AARVI.NS
2024-12-01,139.12,155.0,136.62,137.85,238625,0.92,13.45,-13.36,AARVI.NS
2024-01-01,1476.55,1625.0,1466.0,1538.0,4987649,-4.0,10.85,-4.0,AAVAS.NS
2024-02-01,1454.9,1522.65,1370.0,1497.95,4023189,-2.87,11.14,-6.87,AAVAS.NS
2024-03-01,1315.65,1454.9,1307.0,1454.9,16962343,-9.57,11.32,-16.44,AAVAS.NS
2024-04-01,1624.1,1689.3,1330.2,1339.3,13541525,21.26,27.0,4.82,AAVAS.NS
2024-05-01,1596.8,1683.15,1513.4,1624.1,4801701,-1.68,11.22,3.14,AAVAS.NS
2024-06-01,1853.1,1978.95,1460.95,1672.4,7358026,10.8,35.46,13.95,AAVAS.NS
2024-07-01,1675.65,1917.75,1673.0,1860.0,5415249,-9.91,14.63,4.04,AAVAS.NS
2024-08-01,1720.75,1779.3,1603.3,1678.65,5818304,2.51,10.98,6.54,AAVAS.NS
2024-09-01,1816.45,1939.95,1704.45,1722.9,6923924,5.43,13.82,11.97,AAVAS.NS
2024-10-01,1672.65,1869.4,1633.8,1817.95,3335104,-7.99,14.42,3.98,AAVAS.NS
2024-11-01,1673.15,1730.0,1622.05,1692.0,1870108,-1.11,6.66,2.87,AAVAS.NS
2024-12-01,1665.0,1714.7,1645.0,1679.9,3061929,-0.89,4.24,1.98,AAVAS.NS
2024-01-01,82.5,89.95,52.35,53.35,16697701,54.64,71.82,54.64,ABAN.NS
2024-02-01,68.6,93.35,67.0,84.0,8706271,-18.33,39.33,36.31,ABAN.NS
2024-03-01,49.75,75.9,48.75,69.65,3331342,-28.57,55.69,7.73,ABAN.NS
2024-04-01,67.05,72.8,50.05,51.4,3001205,30.45,45.45,38.18,ABAN.NS
2024-05-01,60.5,69.8,59.25,67.05,1698383,-9.77,17.81,28.41,ABAN.NS
2024-06-01,65.53,74.15,55.15,62.0,1975552,5.69,34.45,34.11,ABAN.NS
2024-07-01,66.5,69.02,60.77,66.1,1076035,0.61,13.58,34.71,ABAN.NS
2024-08-01,81.88,91.5,63.9,66.5,9430936,23.13,43.19,57.84,ABAN.NS
2024-09-01,75.08,85.1,70.06,81.76,3228298,-8.17,21.47,49.67,ABAN.NS
2024-10-01,65.73,76.23,62.56,76.0,1788921,-13.51,21.85,36.16,ABAN.NS
2024-11-01,64.77,68.8,58.76,65.73,1351611,-1.46,17.09,34.7,ABAN.NS
2024-12-01,65.05,72.7,63.8,65.39,1710618,-0.52,13.95,34.18,ABAN.NS
2024-01-01,4648.65,4965.53,4577.4,4651.88,4081619,-0.07,8.48,-0.07,ABB.NS
2024-02-01,5418.2,5524.72,4318.98,4668.95,17174793,16.05,27.92,15.98,ABB.NS
2024-03-01,6329.6,6440.15,5428.2,5470.99,8542218,15.69,18.64,31.67,ABB.NS
2024-04-01,6508.62,6739.82,6214.32,6390.9,6832717,1.84,8.46,33.51,ABB.NS
2024-05-01,8277.08,8557.55,6512.84,6552.65,11907665,26.32,31.4,59.83,ABB.NS
2024-06-01,8479.38,9137.54,6972.93,8488.97,10478389,-0.11,31.04,59.72,ABB.NS
2024-07-01,7886.14,8796.75,7043.63,8479.38,6544844,-7.0,24.89,52.72,ABB.NS
2024-08-01,7925.29,8252.54,7226.98,7886.14,7317680,0.5,14.19,53.22,ABB.NS
2024-09-01,8055.0,8214.0,7350.05,7945.0,5507174,1.38,11.75,54.6,ABB.NS
2024-10-01,7429.45,8940.6,7200.05,8100.0,7697042,-8.28,24.17,46.32,ABB.NS
2024-11-01,7421.25,7540.1,6605.0,7474.0,9817044,-0.71,14.16,45.62,ABB.NS
2024-12-01,6940.0,7960.0,6886.0,7378.0,4745065,-5.94,15.6,39.68,ABB.NS
2024-01-01,25538.08,26006.02,22396.51,22526.63,558676,13.37,16.12,13.37,ABBOTINDIA.NS
2024-02-01,28029.35,29216.94,25335.16,25802.31,412419,8.63,15.32,22.0,ABBOTINDIA.NS
2024-03-01,26734.65,28389.94,26050.04,28162.23,265419,-5.07,8.98,16.93,ABBOTINDIA.NS
2024-04-01,26069.51,27305.6,24841.2,26886.65,322503,-3.04,9.92,13.89,ABBOTINDIA.NS
2024-05-01,25519.15,26828.99,25046.88,26122.64,252258,-2.31,7.12,11.58,ABBOTINDIA.NS
2024-06-01,27230.78,28044.92,25224.22,25629.81,352847,6.25,11.18,17.83,ABBOTINDIA.NS
2024-07-01,27980.95,28537.46,26733.46,27386.53,297361,2.17,6.75,20.0,ABBOTINDIA.NS
2024-08-01,30195.85,30521.0,26770.0,28400.0,462972,6.32,14.01,26.32,ABBOTINDIA.NS
2024-09-01,29165.5,30380.9,27502.75,30300.0,252834,-3.74,10.46,22.58,ABBOTINDIA.NS
2024-10-01,28978.7,29525.0,27423.4,29050.0,207889,-0.25,7.66,22.33,ABBOTINDIA.NS
2024-11-01,27723.4,29809.2,26912.1,29119.95,191726,-4.8,10.77,17.54,ABBOTINDIA.NS
2024-12-01,28611.05,29300.0,27800.0,27800.0,139129,2.92,5.4,20.45,ABBOTINDIA.NS
2024-01-01,171.1,182.0,160.65,169.0,133215294,1.24,13.29,1.24,ABCAPITAL.NS
2024-02-01,183.65,193.75,163.35,170.95,161350689,7.43,18.61,8.67,ABCAPITAL.NS
2024-03-01,175.4,194.4,165.9,183.0,122097119,-4.15,17.18,4.52,ABCAPITAL.NS
2024-04-01,231.4,243.7,176.3,176.3,283217033,31.25,38.23,35.77,ABCAPITAL.NS
2024-05-01,223.85,234.75,208.35,231.4,167960358,-3.26,12.67,32.51,ABCAPITAL.NS
2024-06-01,238.71,246.9,195.5,234.0,167460639,2.01,26.29,34.52,ABCAPITAL.NS
2024-07-01,226.88,242.41,205.53,239.4,85089925,-5.23,17.94,29.29,ABCAPITAL.NS
2024-08-01,220.11,229.4,200.05,228.0,127697950,-3.46,14.67,25.83,ABCAPITAL.NS
2024-09-01,237.48,240.19,212.8,221.0,137822020,7.46,12.87,33.29,ABCAPITAL.NS
2024-10-01,203.23,244.0,199.44,237.0,148809643,-14.25,22.34,19.04,ABCAPITAL.NS
2024-11-01,194.33,208.8,179.18,205.0,83758140,-5.2,16.53,13.84,ABCAPITAL.NS
2024-12-01,185.89,202.79,185.15,195.2,46558172,-4.77,9.53,9.07,ABCAPITAL.NS
2024-08-01,359.4,364.3,284.25,307.65,30271693,16.82,28.16,16.82,ABDL.NS
2024-09-01,339.0,372.4,332.75,371.0,21956802,-8.63,11.92,8.2,ABDL.NS
2024-10-01,324.6,347.95,295.9,339.0,16565350,-4.25,17.59,3.95,ABDL.NS
2024-11-01,336.75,345.0,306.1,328.9,8753263,2.39,12.71,6.33,ABDL.NS
2024-12-01,386.0,406.5,333.05,338.5,16813335,14.03,22.05,20.37,ABDL.NS
2024-01-01,243.95,249.25,216.5,226.0,132150336,7.94,15.13,7.94,ABFRL.NS
2024-02-01,225.2,266.0,221.7,243.95,125621437,-7.69,19.98,0.26,ABFRL.NS
2024-03-01,205.55,235.8,198.75,226.9,76557330,-9.41,18.64,-9.15,ABFRL.NS
2024-04-01,263.0,276.95,205.8,205.8,235058818,27.79,34.57,18.64,ABFRL.NS
2024-05-01,287.65,304.25,244.0,263.0,170202684,9.37,24.69,28.01,ABFRL.NS
2024-06-01,312.15,335.25,248.9,300.0,134764831,4.05,34.69,32.06,ABFRL.NS
2024-07-01,343.7,348.9,295.3,313.6,125084058,9.6,18.15,41.66,ABFRL.NS
2024-08-01,311.7,345.65,309.0,345.5,96641556,-9.78,11.86,31.88,ABFRL.NS
2024-09-01,349.2,364.4,303.0,312.9,133004264,11.6,20.26,43.48,ABFRL.NS
2024-10-01,308.15,357.9,294.15,348.95,67622540,-11.69,21.67,31.79,ABFRL.NS
2024-11-01,313.75,319.5,283.75,310.0,80720941,1.21,12.6,33.0,ABFRL.NS
2024-12-01,282.0,325.3,281.15,312.85,41323655,-9.86,15.7,23.14,ABFRL.NS
2024-01-01,59.5,60.0,49.6,52.2,26474,13.98,20.97,13.98,ABMINTLLTD.NS
2024-02-01,56.15,74.0,55.8,62.0,128642,-9.44,32.62,4.55,ABMINTLLTD.NS
2024-03-01,60.85,67.0,44.2,55.95,64042,8.76,51.58,13.31,ABMINTLLTD.NS
2024-04-01,65.25,71.75,55.65,63.85,57052,2.19,28.93,15.5,ABMINTLLTD.NS
2024-05-01,61.4,71.95,61.05,65.25,66602,-5.9,17.85,9.6,ABMINTLLTD.NS
2024-06-01,63.25,80.75,60.25,62.0,117473,2.02,34.02,11.62,ABMINTLLTD.NS
2024-07-01,63.5,71.09,55.5,63.08,21581,0.67,28.09,12.28,ABMINTLLTD.NS
2024-08-01,60.76,74.5,57.1,63.0,17437,-3.56,30.47,8.73,ABMINTLLTD.NS
2024-09-01,56.9,60.76,55.41,60.76,8010,-6.35,9.66,2.37,ABMINTLLTD.NS
2024-10-01,100.09,110.62,52.0,55.0,82304,81.98,112.73,84.35,ABMINTLLTD.NS
2024-11-01,72.28,95.08,63.05,95.08,41221,-23.98,50.8,60.37,ABMINTLLTD.NS
2024-12-01,65.0,75.89,63.8,73.73,33119,-11.84,18.95,48.53,ABMINTLLTD.NS
2024-01-01,1422.69,1595.24,1206.83,1228.43,12609922,15.81,32.18,15.81,ABREL.NS
2024-02-01,1407.82,1586.36,1323.07,1421.74,5036726,-0.98,19.9,14.83,ABREL.NS
2024-03-01,1626.17,1681.05,1280.76,1416.8,7420621,14.78,31.25,29.61,ABREL.NS
2024-04-01,1992.58,2028.3,1626.42,1656.2,10214048,20.31,24.71,49.92,ABREL.NS
2024-05-01,2014.43,2273.64,1801.87,1992.58,11961604,1.1,26.18,51.02,ABREL.NS
2024-06-01,2310.16,2391.12,1687.63,2060.28,9115138,12.13,41.69,63.15,ABREL.NS
2024-07-01,2330.16,2414.47,2031.94,2245.95,9236690,3.75,18.83,66.9,ABREL.NS
2024-08-01,2389.25,2525.0,2090.0,2345.0,9639741,1.89,20.81,68.78,ABREL.NS
2024-09-01,2850.05,2936.45,2282.0,2435.0,15119983,17.05,28.68,85.83,ABREL.NS
2024-10-01,2742.8,3140.0,2562.05,2850.05,7301917,-3.76,22.56,82.07,ABREL.NS
2024-11-01,2752.8,2925.0,2511.0,2758.8,3616631,-0.22,16.49,81.85,ABREL.NS
2024-12-01,2649.85,2980.0,2606.6,2750.0,2266282,-3.64,14.33,78.21,ABREL.NS
2024-01-01,468.57,495.25,454.89,462.98,2764342,1.21,8.87,1.21,ABSLAMC.NS
2024-02-01,516.59,525.76,449.69,468.62,3381663,10.24,16.92,11.44,ABSLAMC.NS
2024-03-01,446.31,520.71,441.65,516.93,3290032,-13.66,17.9,-2.22,ABSLAMC.NS
2024-04-01,532.43,558.52,446.31,446.31,8861025,19.3,25.14,17.08,ABSLAMC.NS
2024-05-01,512.57,547.34,503.15,532.43,8269025,-3.73,8.78,13.35,ABSLAMC.NS
2024-06-01,620.07,688.49,507.47,518.7,12183629,19.54,35.67,32.89,ABSLAMC.NS
2024-07-01,693.05,718.41,619.04,631.6,9713570,9.73,16.05,42.62,ABSLAMC.NS
2024-08-01,733.81,760.19,605.6,681.52,11456454,7.67,25.53,50.29,ABSLAMC.NS
2024-09-01,719.0,774.9,715.0,759.9,8790826,-5.38,8.38,44.91,ABSLAMC.NS
2024-10-01,794.75,804.0,667.55,724.85,18230592,9.64,20.44,54.55,ABSLAMC.NS
2024-11-01,865.2,894.4,776.2,799.95,7957148,8.16,15.23,62.71,ABSLAMC.NS
2024-12-01,799.7,911.85,792.2,899.7,7837813,-11.11,15.1,51.6,ABSLAMC.NS
2024-01-01,2537.06,2576.65,2183.77,2205.71,13688974,15.02,17.99,15.02,ACC.NS
2024-02-01,2621.82,2738.59,2462.22,2546.13,9674457,2.97,11.22,18.0,ACC.NS
2024-03-01,2484.61,2715.4,2340.52,2642.46,5272652,-5.97,16.02,12.02,ACC.NS
2024-04-01,2524.6,2659.11,2361.26,2502.86,10554137,0.87,12.61,12.89,ACC.NS
2024-05-01,2539.15,2655.22,2324.92,2524.6,10020806,0.58,14.21,13.47,ACC.NS
2024-06-01,2611.6,2706.28,2143.88,2662.4,11086696,-1.91,26.23,11.56,ACC.NS
2024-07-01,2590.65,2844.0,2525.0,2634.75,11552048,-1.67,12.63,9.88,ACC.NS
2024-08-01,2329.15,2590.55,2267.7,2590.0,7730225,-10.07,14.24,-0.19,ACC.NS
2024-09-01,2513.45,2544.9,2318.0,2338.8,8417315,7.47,9.79,7.28,ACC.NS
2024-10-01,2320.4,2519.4,2187.55,2514.0,6996470,-7.7,15.17,-0.42,ACC.NS
2024-11-01,2222.55,2367.0,1868.2,2339.0,9082798,-4.98,26.7,-5.4,ACC.NS
2024-12-01,2060.0,2314.9,2051.2,2239.9,5200463,-8.03,12.86,-13.43,ACC.NS
2024-01-01,1761.19,1935.54,1348.6,1373.46,2473056,28.23,43.52,28.23,ACCELYA.NS
2024-02-01,1792.09,2081.91,1725.4,1808.49,1413352,-0.91,20.66,27.32,ACCELYA.NS
2024-03-01,1644.32,1849.44,1550.57,1810.35,402735,-9.17,19.27,18.15,ACCELYA.NS
2024-04-01,1651.96,1888.05,1628.52,1646.18,494115,0.35,15.94,18.5,ACCELYA.NS
2024-05-01,1576.85,1674.42,1565.84,1651.96,319349,-4.55,6.93,13.96,ACCELYA.NS
2024-06-01,1692.62,1781.04,1433.68,1591.23,357084,6.37,24.23,20.33,ACCELYA.NS
2024-07-01,1773.55,1937.66,1676.47,1709.35,924843,3.76,15.58,24.08,ACCELYA.NS
2024-08-01,1719.14,1811.81,1617.07,1773.55,469855,-3.07,12.04,21.02,ACCELYA.NS
2024-09-01,1832.27,1859.37,1694.58,1712.58,464588,6.99,9.72,28.01,ACCELYA.NS
2024-10-01,1564.22,1861.77,1490.0,1859.37,587246,-15.87,24.95,12.13,ACCELYA.NS
2024-11-01,1559.9,1639.9,1442.75,1605.0,301699,-2.81,13.66,9.32,ACCELYA.NS
2024-12-01,1505.1,1619.0,1500.0,1558.2,162813,-3.41,7.93,5.91,ACCELYA.NS
2024-01-01,17.4,17.4,9.5,9.8,30211194,77.55,83.16,77.55,ACCURACY.NS
2024-02-01,12.25,18.25,12.25,18.25,4592346,-32.88,48.98,44.67,ACCURACY.NS
2024-03-01,9.9,12.0,8.15,12.0,7238733,-17.5,47.24,27.17,ACCURACY.NS
